,OBJECTID,Ner,Holboo_barih_utas,Duureg,Horoo,Bairshil,x,y,xy,lat_lon
499,2091,Эрхүү гудамж,99252733,7,104,,11903048.086917544,6094988.31189628,"11903048.086917544,6094988.31189628","(47.92862217278805, 106.9269002408766)"
500,1862,,,4,39,,11912074.197211998,6095701.923199074,"11912074.197211998,6095701.923199074","(47.93291737383746, 107.00798316921315)"
501,2099,21-р байр,0,7,104,,11902831.913477626,6095108.938979021,"11902831.913477626,6095108.938979021","(47.929348247963155, 106.9249583218256)"
502,2360,,,7,108,,11902344.963101083,6095932.266776329,"11902344.963101083,6095932.266776329","(47.93430372747653, 106.92058397216704)"
503,2431,11-р байрны урд ,99083891,3,19,,11898121.320226543,6094798.578192993,"11898121.320226543,6094798.578192993","(47.927480112342415, 106.88264234267841)"
504,84,,,7,113,,11904404.9749267,6103205.2923417585,"11904404.9749267,6103205.2923417585","(47.978058291367866, 106.93908937325124)"
505,1578,,,3,8,,11898713.56066493,6090761.583036974,"11898713.56066493,6090761.583036974","(47.90317432780425, 106.88796252905517)"
506,153,Сод монгол групп хүнсний дэлгүүр,0,7,111,,11902590.41647649,6102899.544215754,"11902590.41647649,6102899.544215754","(47.97621965493456, 106.92278891735371)"
507,227,,,9,140,,11898432.80948126,6096378.510352545,"11898432.80948126,6096378.510352545","(47.936989398394346, 106.88544049826193)"
508,559,,,9,149,,11898379.848536579,6101436.49172316,"11898379.848536579,6101436.49172316","(47.967420586401104, 106.88496474200124)"
509,1484,,,4,52,,11908315.997878883,6095495.3042921275,"11908315.997878883,6095495.3042921275","(47.931673778677514, 106.97422269019611)"
510,2148,,,7,102,,11899641.316101385,6092066.088511397,"11899641.316101385,6092066.088511397","(47.91102969260455, 106.89629669794012)"
511,745,,,4,35,,11906942.111890217,6096170.6971015865,"11906942.111890217,6096170.6971015865","(47.935738713141696, 106.96188086237355)"
512,1458,,,9,141,,11899566.615485761,6095185.376069779,"11899566.615485761,6095185.376069779","(47.929808330693746, 106.89562565089263)"
513,1507,,,4,52,,11907276.93189959,6095398.563793552,"11907276.93189959,6095398.563793552","(47.93109150795762, 106.96488860169204)"
514,1790,,,9,139,,11900787.61486552,6094742.28019565,"11900787.61486552,6094742.28019565","(47.927141234033826, 106.90659407494)"
515,1839,эрдэнэ,96601506,3,25,,11898351.98700414,6093967.160896277,"11898351.98700414,6093967.160896277","(47.92247528075307, 106.88471445759696)"
516,774,,,4,35,,11907755.449697431,6097330.390166471,"11907755.449697431,6097330.390166471","(47.94271772269655, 106.96918720020727)"
517,1764,,,4,45,,11904064.1900517,6093072.011650439,"11904064.1900517,6093072.011650439","(47.91708626450251, 106.93602805063314)"
518,2125,Байгаль хүнснй дэлгүүр,91813520,7,107,,11902189.364711262,6095451.711365863,"11902189.364711262,6095451.711365863","(47.9314113983257, 106.91918620804942)"
519,2174,бага тойруу ,0,7,105,,11903017.225690745,6093939.9899848495,"11903017.225690745,6093939.9899848495","(47.92231171351648, 106.9266230097594)"
520,61,,,3,23,,11899249.73023749,6094238.273582719,"11899249.73023749,6094238.273582719","(47.9241073343335, 106.89277902227428)"
521,651,,,4,34,,11905392.341227569,6093492.017194609,"11905392.341227569,6093492.017194609","(47.9196148699691, 106.94795903564217)"
522,725,,,4,35,,11907274.135203244,6095640.415300659,"11907274.135203244,6095640.415300659","(47.93254717403363, 106.96486347854132)"
523,1315,,,4,34,,11906160.294514144,6096035.638528628,"11906160.294514144,6096035.638528628","(47.934925872115706, 106.95485767739036)"
524,751,,,4,35,,11907698.121923238,6096968.50866582,"11907698.121923238,6096968.50866582","(47.940540028222685, 106.96867221604965)"
525,1292,,,9,136,,11900534.86759773,6093089.329487246,"11900534.86759773,6093089.329487246","(47.91719052741856, 106.90432360760326)"
526,1341,,,8,120,,11899546.83932684,6089951.828254087,"11899546.83932684,6089951.828254087","(47.89829761269155, 106.89544799863442)"
527,1464,,,9,141,,11898811.799839985,6095264.201796513,"11898811.799839985,6095264.201796513","(47.93028278658376, 106.8888450265797)"
528,1833,таньд ойрхон ,99151705,3,25,,11898126.258902922,6093796.3719000155,"11898126.258902922,6093796.3719000155","(47.92144713277647, 106.88268670756315)"
529,1882,,,4,39,,11912421.746685766,6095464.848998016,"11912421.746685766,6095464.848998016","(47.93149047222488, 107.01110525925588)"
530,1956,ТУУЛ,,4,50,,11929231.676928077,6094976.368623356,"11929231.676928077,6094976.368623356","(47.92855028361791, 107.16211143187239)"
531,196,,,7,113,,11906345.385589447,6104007.881246108,"11906345.385589447,6104007.881246108","(47.9828844009267, 106.95652037880937)"
532,2105,,,7,108,,11903438.958963051,6095608.16835503,"11903438.958963051,6095608.16835503","(47.932353087121434, 106.93041150420274)"
533,41,,,3,18,,11897455.176868133,6095284.505296056,"11897455.176868133,6095284.505296056","(47.93040499363184, 106.87665827507567)"
534,90,,,7,114,,11903775.563668584,6103347.417433704,"11903775.563668584,6103347.417433704","(47.97891294764916, 106.9334352757196)"
535,539,,,9,143,,11899459.932067418,6096517.052404522,"11899459.932067418,6096517.052404522","(47.937823171061616, 106.89466729744002)"
536,551,,,9,149,,11898328.231153568,6100654.206562977,"11898328.231153568,6100654.206562977","(47.9627151634733, 106.8845010551604)"
537,1535,,,9,150,,11899380.03152288,6103362.346543881,"11899380.03152288,6103362.346543881","(47.979002721670824, 106.89394953863636)"
538,1584,,,3,8,,11898170.920292368,6092440.510412418,"11898170.920292368,6092440.510412418","(47.91328413570364, 106.88308790765065)"
539,1713,Амэнан хүнсний дэлгүүр,98171138,9,137,,11901133.769589309,6094198.263573403,"11901133.769589309,6094198.263573403","(47.923866483926446, 106.90970363573051)"
540,645,,,4,34,,11906289.610394452,6096371.742360153,"11906289.610394452,6096371.742360153","(47.936948666972306, 106.95601934170799)"
541,731,,,4,35,,11906001.981216414,6093682.313600847,"11906001.981216414,6093682.313600847","(47.9207604916246, 106.95343552484009)"
542,1321,Хангайн 3-56,95020206,7,109,,11902634.188745495,6096961.34271176,"11902634.188745495,6096961.34271176","(47.94049690473135, 106.92318213033639)"
543,1727,,,4,56,,11903788.887954846,6091094.800758983,"11903788.887954846,6091094.800758983","(47.9051809845122, 106.9335549698196)"
544,253,Гэгээ-2 хүнсний дэлгүүр,,9,145,,11899832.562668428,6098690.730484183,"11899832.562668428,6098690.730484183","(47.95090302269033, 106.8980146950822)"
545,290,,,9,151,,11900485.188535644,6102200.862016168,"11900485.188535644,6102200.862016168","(47.972017837877516, 106.90387733299553)"
546,339,,,4,58,,11921088.177328091,6093755.764772746,"11921088.177328091,6093755.764772746","(47.921202675286914, 107.08895713030351)"
547,1286,,,9,136,,11900534.270513969,6093300.128388669,"11900534.270513969,6093300.128388669","(47.9184596360668, 106.90431824390858)"
548,1913,,,3,10,,11899369.247047175,6091841.853298772,"11899369.247047175,6091841.853298772","(47.90967949612099, 106.8938526600428)"
549,1962,Туулын 13 гудамж,,4,50,,11930184.751002228,6094380.398585967,"11930184.751002228,6094380.398585967","(47.92496288279967, 107.17067304194948)"
550,104,,,7,113,,11906656.956062034,6103979.2173790345,"11906656.956062034,6103979.2173790345","(47.9827120477743, 106.95931926398542)"
551,1521,,,4,44,,11906564.166736921,6091726.600479574,"11906564.166736921,6091726.600479574","(47.908985505990174, 106.95848572329591)"
552,1527,,,9,150,,11900302.053092327,6102606.336625584,"11900302.053092327,6102606.336625584","(47.9744563703339, 106.90223219931757)"
553,1770,,,4,45,,11904641.050748408,6093293.559607271,"11904641.050748408,6093293.559607271","(47.91842008937957, 106.94121007843974)"
554,1776,,,4,45,,11904514.451890547,6093030.807365324,"11904514.451890547,6093030.807365324","(47.91683819116662, 106.94007282155006)"
555,2019,Сургуулийн 33-р гудамж Оч бар ХХК,991023777,9,146,,11900270.323897183,6099738.15658652,"11900270.323897183,6099738.15658652","(47.95720460412255, 106.90194717110808)"
556,4,,,3,8,,11898970.779891301,6090722.170153196,"11898970.779891301,6090722.170153196","(47.90293697595685, 106.89027316867937)"
557,1621,Үйлсийн эзэд хүнсний дэлгүүр,,9,145,,11900263.700281024,6097754.078292011,"11900263.700281024,6097754.078292011","(47.94526723434928, 106.90188767015175)"
558,1627,Хишиг ундрах хүнсний дэлгүүр,,9,145,,11901217.968854133,6097635.541096717,"11901217.968854133,6097635.541096717","(47.94455395829854, 106.91046001059554)"
559,2119,Эрх санчин,0,7,108,,11901356.810496604,6096319.09248142,"11901356.810496604,6096319.09248142","(47.93663180611851, 106.91170724629059)"
560,2162,11-р хороолол 1-181тоот,0,7,105,,11902675.400458822,6095086.246766096,"11902675.400458822,6095086.246766096","(47.92921166040585, 106.92355234145604)"
561,2168,оюутны гудамж АОС-22 байр,0,7,105,,11903094.964373685,6093723.517941688,"11903094.964373685,6093723.517941688","(47.92100854648948, 106.92732134822991)"
562,396,,,4,31,,11903881.187138522,6094739.891465381,"11903881.187138522,6094739.891465381","(47.92712685534052, 106.93438410749368)"
563,737,,,4,35,,11906621.504365405,6093442.253489056,"11906621.504365405,6093442.253489056","(47.91931527852556, 106.95900079597611)"
564,1478,,,4,52,,11907955.90780659,6095082.663839239,"11907955.90780659,6095082.663839239","(47.9291900942423, 106.9709879460401)"
565,2068,энхтайваны өргөн чөлөө ,89103155,7,105,,11902859.709680315,6093291.170979899,"11902859.709680315,6093291.170979899","(47.918405708881416, 106.92520801936276)"
566,247,,,9,144,,11900417.783632742,6097467.738009572,"11900417.783632742,6097467.738009572","(47.94354421685944, 106.90327182445051)"
567,296,,,9,151,,11901785.812398577,6101701.632779507,"11901785.812398577,6101701.632779507","(47.96901530503126, 106.91556103594516)"
568,1329,,,8,132,,11902916.796740994,6090937.74657882,"11902916.796740994,6090937.74657882","(47.90423520469969, 106.92572084115409)"
569,1378,,,4,42,,11908374.083265971,6091600.001686949,"11908374.083265971,6091600.001686949","(47.90822318581973, 106.97474448010617)"
570,1870,,,4,39,,11912344.455935922,6096486.895591631,"11912344.455935922,6096486.895591631","(47.9376416827167, 107.01041094463683)"
571,1919,,,3,10,,11900552.229471236,6091211.8449055925,"11900552.229471236,6091211.8449055925","(47.905885812781825, 106.90447957196656)"
572,1447,,,4,52,,11908204.193774106,6094827.376067229,"11908204.193774106,6094827.376067229","(47.9276534564585, 106.97321833683462)"
573,2372,,,7,109,,11902233.881018268,6097677.907678545,"11902233.881018268,6097677.907678545","(47.94480889264277, 106.9195861048392)"
574,96,,,7,114,,11903684.794688169,6104091.484202883,"11903684.794688169,6104091.484202883","(47.98338709440126, 106.93261988409529)"
575,760,,,4,35,,11907489.781183368,6098283.464370438,"11907489.781183368,6098283.464370438","(47.948452598824055, 106.96680065934035)"
576,1399,,,8,132,,11900961.591214424,6089140.879123591,"11900961.591214424,6089140.879123591","(47.89341324425793, 106.90815693107297)"
577,1731,,,4,56,,11903619.293313919,6090939.537953043,"11903619.293313919,6090939.537953043","(47.90424599244742, 106.93203147523909)"
578,2063,6-н буудал Аму төвийн зам дагуу,0,7,111,,11902025.733064253,6101432.908751077,"11902025.733064253,6101432.908751077","(47.967399035903334, 106.91771627995469)"
579,165,Тунгалаг буян хүнсний дэлгүүр,0,7,111,,11902030.127112605,6101098.496844147,"11902030.127112605,6101098.496844147","(47.96538760943562, 106.91775575236262)"
580,1493,,,9,140,,11898657.029720478,6095651.462856818,"11898657.029720478,6095651.462856818","(47.93261366655312, 106.88745470294091)"
581,2489,,,7,113,,11907554.064523019,6104563.547892041,"11907554.064523019,6104563.547892041","(47.98622545880191, 106.96737812640556)"
582,142,зн-16-63,99080238,3,29,,11897323.297016216,6095381.246010553,"11897323.297016216,6095381.246010553","(47.93098727338107, 106.87547357820922)"
583,1470,,,4,52,,11908231.469204476,6093607.668102278,"11908231.469204476,6093607.668102278","(47.920311114119784, 106.97346335619446)"
584,1802,,,9,139,,11900595.32801697,6094748.251767828,"11900595.32801697,6094748.251767828","(47.927177179223726, 106.90486673279013)"
585,2134,Анар хүнсний дэлгүүр ,96099983,7,107,,11902384.040329825,6095507.8447448155,"11902384.040329825,6095507.8447448155","(47.93174925784173, 106.92093500888544)"
586,211,,,9,142,,11900477.500031628,6095260.618734084,"11900477.500031628,6095260.618734084","(47.93026122005086, 106.90380826598884)"
587,282,,,9,151,,11901120.048849722,6101867.644438888,"11901120.048849722,6101867.644438888","(47.97001377446223, 106.9095803802297)"
588,288,,,9,151,,11901367.797369136,6101827.037163558,"11901367.797369136,6101827.037163558","(47.96976954567025, 106.91180594304578)"
589,1539,,,9,150,,11899597.996411825,6102577.075520338,"11899597.996411825,6102577.075520338","(47.97428039731366, 106.89590755054776)"
590,1616,Бадмаараг хүнсний дэлгүүр,,9,145,,11899004.57938515,6098747.460964809,"11899004.57938515,6098747.460964809","(47.95124434735316, 106.89057679469857)"
591,1877,,,4,39,,11911365.106609102,6096255.195889456,"11911365.106609102,6096255.195889456","(47.93624725697044, 107.0016132999491)"
592,2203,Сонор хайрхан,99597749,9,145,,11899585.457868522,6097850.520271548,"11899585.457868522,6097850.520271548","(47.94584754918913, 106.89579491489685)"
593,188,,,7,113,,11905150.235905578,6103463.267370878,"11905150.235905578,6103463.267370878","(47.979609590216626, 106.94578416653107)"
594,305,,,9,151,,11902021.916133462,6102569.909676561,"11902021.916133462,6102569.909676561","(47.974237302637796, 106.917681991882)"
595,311,,,9,150,,11900136.444648463,6102636.792051216,"11900136.444648463,6102636.792051216","(47.974639525226614, 106.90074451335455)"
596,1516,,,9,150,,11898100.77123194,6104984.841913805,"11898100.77123194,6104984.841913805","(47.98875843001343, 106.88245774791918)"
597,1854,,,4,39,,11911867.02310987,6096025.287649884,"11911867.02310987,6096025.287649884","(47.934863575514186, 107.006122092589)"
598,2180,,,3,26,,11897529.628349064,6093488.23516355,"11897529.628349064,6093488.23516355","(47.91959210114389, 106.87732708410813)"
599,334,,,4,58,,11920634.33254772,6092891.070945096,"11920634.33254772,6092891.070945096","(47.91599688923051, 107.08488017327528)"
600,1662,,,8,119,,11900060.062214468,6090219.955011547,"11900060.062214468,6090219.955011547","(47.89991244601201, 106.9000583582756)"
601,1831,фулл март,95864488,3,25,,11898619.516692473,6093964.772214222,"11898619.516692473,6093964.772214222","(47.9224609010529, 106.8871177176768)"
602,234,,,9,140,,11897988.519318165,6097087.941490869,"11897988.519318165,6097087.941490869","(47.94125874933126, 106.88144937182102)"
603,357,,,4,40,,11912813.869063802,6091257.229397254,"11912813.869063802,6091257.229397254","(47.90615911111762, 107.01462775451024)"
604,2226,,,4,53,,11914725.009360872,6092345.26272563,"11914725.009360872,6092345.26272563","(47.912710646273496, 107.03179581989978)"
605,1453,,,4,52,,11908274.19627676,6093993.436100108,"11908274.19627676,6093993.436100108","(47.92263345539246, 106.97384718001523)"
606,1785,,,9,139,,11900647.878444478,6094858.130008795,"11900647.878444478,6094858.130008795","(47.927838574161996, 106.9053388013123)"
607,65,Хийморь төв мини маркет,0,7,111,,11902314.377325576,6102842.216515216,"11902314.377325576,6102842.216515216","(47.97587490375348, 106.92030921547088)"
608,219,,,9,140,,11899032.362509755,6095750.293542816,"11899032.362509755,6095750.293542816","(47.93320850030617, 106.8908263747533)"
609,766,,,4,35,,11906887.172757963,6093526.45375156,"11906887.172757963,6093526.45375156","(47.91982218667007, 106.96138733575154)"
610,1940,ХАРАА хүнсний дэлгүүр,99119913,9,135,,11899904.262065453,6092984.22853744,"11899904.262065453,6092984.22853744","(47.91655775858058, 106.89865878172432)"
611,2094,8-рбайрны урд,0,7,104,,11903248.080993807,6094725.55959788,"11903248.080993807,6094725.55959788","(47.92704058619136, 106.928696818231)"
612,2426,,,9,148,,11900711.364420982,6100851.954787801,"11900711.364420982,6100851.954787801","(47.96390465388857, 106.90590910554252)"
613,79,Хүнсний дэлгүүр,0,7,113,,11903507.66091698,6101815.093924088,"11903507.66091698,6101815.093924088","(47.96969771391475, 106.93102866435538)"
614,328,,,4,41,,11922238.017212281,6087311.167797433,"11922238.017212281,6087311.167797433","(47.88239115110735, 107.0992863177261)"
615,574,,,9,149,,11897537.063064134,6100787.971418269,"11897537.063064134,6100787.971418269","(47.96351978564455, 106.87739387128994)"
616,660,,,4,34,,11905476.272632882,6094190.898401593,"11905476.272632882,6094190.898401593","(47.92382214728298, 106.94871300428427)"
617,1739,,,4,56,,11904672.691127123,6091257.229427652,"11904672.691127123,6091257.229427652","(47.90615911130066, 106.94149430879769)"
618,2000,Дөлгөөн Мөнхоргил иргэн,96035448,9,146,,11901120.088654108,6098229.719647196,"11901120.088654108,6098229.719647196","(47.948129220859855, 106.90958073779859)"
619,265,сургуулийн 35-703 тоот Түвшинуран ХХК,99890420,9,146,,11901142.069282968,6098709.839641235,"11901142.069282968,6098709.839641235","(47.951017995114334, 106.90977819314719)"
620,1347,,,8,120,,11899622.082029914,6090376.412125243,"11899622.082029914,6090376.412125243","(47.90085470900499, 106.89612391533633)"
621,1794,,,9,139,,11901142.330501078,6094458.029971546,"11901142.330501078,6094458.029971546","(47.92543019370239, 106.90978053970939)"
622,2286,,,4,55,,11903742.52553472,6091718.240266883,"11903742.52553472,6091718.240266883","(47.90893516494984, 106.9331384891135)"
623,317,,,9,150,,11898119.895440012,6104509.499221599,"11898119.895440012,6104509.499221599","(47.98590048975513, 106.88262954360326)"
624,1301,,,8,132,,11900246.646201286,6088687.930157976,"11900246.646201286,6088687.930157976","(47.89068491990324, 106.90173447074692)"
625,1307,,,8,132,,11901550.415116165,6091018.363753002,"11901550.415116165,6091018.363753002","(47.90472068324486, 106.91344642617885)"
626,1842,,,4,39,,11911947.640255077,6096115.160903457,"11911947.640255077,6096115.160903457","(47.93540447377903, 107.00684628872601)"
627,1848,,,4,39,,11911761.325052261,6095948.552046448,"11911761.325052261,6095948.552046448","(47.934401741146864, 107.0051725907825)"
628,2186,Хар азарга 6 нэрийн хүнсний дэлгүүр,96050465,3,30,,11898053.596232943,6096392.543734523,"11898053.596232943,6096392.543734523","(47.937073854593336, 106.8820339676929)"
629,2481,,,7,106,,11901627.75517538,6095336.4968692595,"11901627.75517538,6095336.4968692595","(47.93071793032245, 106.91414118375152)"
